Quantidade de graduados de 2020 por curso e período,,,
Curso \ Período,2020.1,2020.2,Total curso
11104120 - DESIGN - D,4,10,14
11105110 - FÍSICA (LIC) - D,0,2,2
11105150 - FÍSICA (BAC) - D,3,1,4
11107110 - MATEMÁTICA (LIC) - D,6,2,8
11107150 - MATEMÁTICA (BAC) - D,2,0,2
11107210 - MATEMÁTICA (LIC) - N,9,3,12
11124100 - ENGENHARIA MECÂNICA - D,27,10,37
11126100 - ENGENHARIA DE MATERIAIS - D,16,5,21
11128100 - ENGENHARIA QUÍMICA - D,17,11,28
11133100 - ENGENHARIA DE PRODUÇÃO - D,17,6,23
11134100 - ESTATÍSTICA - D,1,1,2
11135100 - ENGENHARIA DE PETRÓLEO - D,1,9,10
12204100 - ENFERMAGEM - D,12,11,23
12205100 - MEDICINA,86,52,138
12208200 - PSICOLOGIA - N,15,18,33
13301100 - ADMINISTRAÇÃO - D,20,8,28
13301200 - ADMINISTRAÇÃO - N,9,6,15
13304100 - CIÊNCIAS ECONÔMICAS - M,8,3,11
13304200 - CIÊNCIAS ECONÔMICAS - N,6,1,7
13305150 - CIÊNCIAS SOCIAIS (BAC) - D,4,2,6
13305210 - CIÊNCIAS SOCIAIS (LIC) - N,2,1,3
13306100 - COMUNICAÇÃO SOCIAL - D,6,9,15
13306200 - COMUNICAÇÃO SOCIAL - N,10,3,13
13309110 - HISTÓRIA (LIC) - D,13,12,25
13309210 - HISTÓRIA (LIC) - N,13,7,20
13310110 - LETRAS- LÍNGUA PORTUGUESA (LIC) - D,14,4,18
13310115 - LETRAS - LÍNG.PORT./LÍNG.FRANC.(LIC)-D,5,0,5
13310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,11,0,11
13310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,8,5,13
13310214 - LETRAS - ESPANHOL (LICENCIATURA) N,6,1,7
13311110 - MÚSICA (LIC) - D,7,7,14
13311150 - MÚSICA (BAC) - D,2,0,2
13312110 - PEDAGOGIA (LIC) - M,4,20,24
13312210 - PEDAGOGIA (LIC) - N,11,3,14
13314210 - FILOSOFIA (LIC) - N,6,3,9
13314250 - FILOSOFIA (BAC) - N,2,0,2
13316110 - GEOGRAFIA (LIC) - M,4,10,14
13316210 - GEOGRAFIA (LIC) - N,16,13,29
13317100 - ARTE E MÍDIA - D,4,1,5
14102100 - CIÊNCIA DA COMPUTAÇÃO - D,76,34,110
14123100 - ENGENHARIA ELÉTRICA,63,41,104
15101100 - ARQUITETURA E URBANISMO - D,17,3,20
15108100 - METEOROLOGIA - D,4,0,4
15121100 - ENGENHARIA AGRÍCOLA - D,7,3,10
15122100 - ENGENHARIA CIVIL - D,58,32,90
15125100 - ENGENHARIA DE ALIMENTOS - D,1,6,7
15127100 - ENGENHARIA DE MINAS - D,14,9,23
19107110 - MATEMÁTICA (LIC) - D (PARFOR),0,9,9
21105210 - FÍSICA (LIC) - N,3,1,4
21107110 - MATEMÁTICA (LIC) - D,8,10,18
Curso \ Período,2020.1,2020.2,Total curso
21109210 - QUÍMICA (LIC) - N,6,14,20
21201110 - CIÊNCIAS BIOLÓGICAS (LIC) - M,14,6,20
21204100 - ENFERMAGEM - D,20,0,20
21205100 - MEDICINA,14,0,14
21309110 - HISTÓRIA (LIC) - M,11,5,16
21309210 - HISTÓRIA (LIC) - N,9,8,17
21310110 - LETRAS - LÍNGUA PORTUGUESA (LIC) - M,3,3,6
21310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,7,5,12
21310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,9,6,15
21312110 - PEDAGOGIA (LICENCIATURA) - M,17,2,19
21312210 - PEDAGOGIA (LICENCIATURA) - N,20,4,24
21316110 - GEOGRAFIA (LICENCIATURA) - M,13,3,16
21316210 - GEOGRAFIA (LICENCIATURA) - N,5,3,8
31301200 - ADMINISTRAÇÃO - N,19,16,35
31340100 - SERVIÇO SOCIAL - M,9,17,26
31350100 - DIREITO - M,43,14,57
31350200 - DIREITO - N,46,55,101
31350300 - DIREITO - V,37,13,50
31360200 - CIÊNCIAS CONTÁBEIS - N,5,10,15
41201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,12,10,22
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,11,7,18
41207100 - ODONTOLOGIA - D,26,33,59
41403100 - ENGENHARIA FLORESTAL - D,1,12,13
41410100 - MEDICINA VETERINÁRIA - D,59,35,94
51105110 - FÍSICA (LIC) - D,1,0,1
51105210 - FÍSICA (LIC) - N,4,2,6
51107110 - MATEMÁTICA (LIC) - D,6,1,7
51107210 - MATEMÁTICA (LIC) - N,5,3,8
51109110 - QUÍMICA (LIC) - D,5,8,13
51109210 - QUÍMICA (LIC) - N,2,3,5
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,4,14,18
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,7,2,9
51203100 - FARMÁCIA - D,24,27,51
51204100 - ENFERMAGEM - D,17,18,35
51206100 - NUTRIÇÃO - D,16,25,41
71131100 - ENGENHARIA DE BIOSSISTEMAS - D,6,1,7
71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D,7,3,10
71133100 - ENGENHARIA DE PRODUÇÃO - D,15,12,27
71305210 - CIÊNCIAS SOCIAIS (LIC) - N,5,1,6
71315110 - INTERDISCIPLINAR EM EDUC. DO CAMPO(LIC)D,2,3,5
71318200 - TECNOLOGIA EM GESTÃO PÚBLICA - N,14,5,19
71420100 - TECNOLOGIA EM AGROECOLOGIA - D,12,3,15
91122100 - ENGENHARIA CIVIL - D,32,18,50
91125100 - ENGENHARIA DE ALIMENTOS - D,17,6,23
91130100 - ENGENHARIA AMBIENTAL - D,15,10,25
91402100 - AGRONOMIA - D,27,3,30
Total período,1317,857,2174
