Quantidade de graduados de 2018 por curso e período,,,
Curso \ Período,2018.1,2018.2,Total curso
11104120 - DESIGN - D,19,14,33
11105110 - FÍSICA (LIC) - D,0,2,2
11105150 - FÍSICA (BAC) - D,3,2,5
11107110 - MATEMÁTICA (LIC) - D,8,0,8
11107150 - MATEMÁTICA (BAC) - D,2,0,2
11107210 - MATEMÁTICA (LIC) - N,1,1,2
11124100 - ENGENHARIA MECÂNICA - D,15,16,31
11126100 - ENGENHARIA DE MATERIAIS - D,10,16,26
11128100 - ENGENHARIA QUÍMICA - D,11,22,33
11133100 - ENGENHARIA DE PRODUÇÃO - D,19,13,32
11134100 - ESTATÍSTICA - D,0,2,2
11135100 - ENGENHARIA DE PETRÓLEO - D,13,19,32
12204100 - ENFERMAGEM - D,13,11,24
12205100 - MEDICINA,38,29,67
12208200 - PSICOLOGIA - N,18,29,47
13301100 - ADMINISTRAÇÃO - D,26,20,46
13301200 - ADMINISTRAÇÃO - N,19,1,20
13304100 - CIÊNCIAS ECONÔMICAS - M,10,4,14
13304200 - CIÊNCIAS ECONÔMICAS - N,2,3,5
13305150 - CIÊNCIAS SOCIAIS (BAC) - D,2,1,3
13305210 - CIÊNCIAS SOCIAIS (LIC) - N,5,6,11
13306100 - COMUNICAÇÃO SOCIAL - D,11,11,22
13306200 - COMUNICAÇÃO SOCIAL - N,7,1,8
13309110 - HISTÓRIA (LIC) - D,9,2,11
13309210 - HISTÓRIA (LIC) - N,9,10,19
13310110 - LETRAS- LÍNGUA PORTUGUESA (LIC) - D,10,2,12
13310115 - LETRAS - LÍNG.PORT./LÍNG.FRANC.(LIC)-D,0,2,2
13310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,7,4,11
13310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,3,4,7
13310214 - LETRAS - ESPANHOL (LICENCIATURA) N,4,2,6
13311110 - MÚSICA (LIC) - D,2,4,6
13311150 - MÚSICA (BAC) - D,1,4,5
13312110 - PEDAGOGIA (LIC) - M,17,10,27
13312210 - PEDAGOGIA (LIC) - N,9,1,10
13316110 - GEOGRAFIA (LIC) - M,7,17,24
13316210 - GEOGRAFIA (LIC) - N,4,2,6
13317100 - ARTE E MÍDIA - D,6,13,19
14102100 - CIÊNCIA DA COMPUTAÇÃO - D,28,33,61
14123100 - ENGENHARIA ELÉTRICA,32,47,79
15101100 - ARQUITETURA E URBANISMO - D,25,9,34
15108100 - METEOROLOGIA - D,2,1,3
15121100 - ENGENHARIA AGRÍCOLA - D,5,4,9
15122100 - ENGENHARIA CIVIL - D,41,55,96
15125100 - ENGENHARIA DE ALIMENTOS - D,13,3,16
15127100 - ENGENHARIA DE MINAS - D,10,14,24
19109210 - QUÍMICA (LIC) - N (PARFOR),0,4,4
19309110 - HISTÓRIA (LIC) - M (PARFOR),0,13,13
21105210 - FÍSICA (LIC) - N,0,3,3
21107110 - MATEMÁTICA (LIC) - D,7,14,21
21109210 - QUÍMICA (LIC) - N,5,12,17
Curso \ Período,2018.1,2018.2,Total curso
21201110 - CIÊNCIAS BIOLÓGICAS (LIC) - M,12,11,23
21204100 - ENFERMAGEM - D,22,20,42
21205100 - MEDICINA,0,10,10
21309110 - HISTÓRIA (LIC) - M,5,5,10
21309210 - HISTÓRIA (LIC) - N,10,7,17
21310110 - LETRAS - LÍNGUA PORTUGUESA (LIC) - M,3,13,16
21310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,3,7,10
21310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,8,5,13
21312110 - PEDAGOGIA (LICENCIATURA) - M,34,3,37
21312210 - PEDAGOGIA (LICENCIATURA) - N,13,6,19
21316110 - GEOGRAFIA (LICENCIATURA) - M,9,13,22
21316210 - GEOGRAFIA (LICENCIATURA) - N,5,10,15
31301200 - ADMINISTRAÇÃO - N,25,5,30
31340100 - SERVIÇO SOCIAL - M,16,9,25
31350100 - DIREITO - M,5,51,56
31350200 - DIREITO - N,38,2,40
31350300 - DIREITO - V,3,58,61
41201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,10,8,18
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,11,4,15
41207100 - ODONTOLOGIA - D,28,36,64
41403100 - ENGENHARIA FLORESTAL - D,6,17,23
41410100 - MEDICINA VETERINÁRIA - D,21,36,57
51105110 - FÍSICA (LIC) - D,1,1,2
51105210 - FÍSICA (LIC) - N,1,3,4
51107110 - MATEMÁTICA (LIC) - D,5,6,11
51107210 - MATEMÁTICA (LIC) - N,1,1,2
51109110 - QUÍMICA (LIC) - D,3,3,6
51109210 - QUÍMICA (LIC) - N,2,3,5
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,7,9,16
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,10,11,21
51203100 - FARMÁCIA - D,11,19,30
51204100 - ENFERMAGEM - D,23,26,49
51206100 - NUTRIÇÃO - D,27,15,42
51206200 - NUTRIÇÃO - N,0,1,1
71131100 - ENGENHARIA DE BIOSSISTEMAS - D,3,14,17
71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D,5,9,14
71133100 - ENGENHARIA DE PRODUÇÃO - D,6,30,36
71305210 - CIÊNCIAS SOCIAIS (LIC) - N,10,10,20
71315110 - INTERDISCIPLINAR EM EDUC. DO CAMPO(LIC)D,7,3,10
71318200 - TECNOLOGIA EM GESTÃO PÚBLICA - N,11,9,20
71420100 - TECNOLOGIA EM AGROECOLOGIA - D,5,8,13
