Quantidade de graduados de 2014 por curso e período,,,
Curso \ Período,2014.1,2014.2,Total curso
11104120 - DESIGN - D,11,13,24
11105150 - FÍSICA (BAC) - D,0,2,2
11107110 - MATEMÁTICA (LIC) - D,1,1,2
11107150 - MATEMÁTICA (BAC) - D,2,4,6
11107210 - MATEMÁTICA (LIC) - N,4,1,5
11124100 - ENGENHARIA MECÂNICA - D,11,16,27
11126100 - ENGENHARIA DE MATERIAIS - D,9,6,15
11128100 - ENGENHARIA QUÍMICA - D,6,23,29
11133100 - ENGENHARIA DE PRODUÇÃO - D,11,7,18
11134100 - ESTATÍSTICA - D,1,2,3
11135100 - ENGENHARIA DE PETRÓLEO - D,6,9,15
12204100 - ENFERMAGEM - D,20,27,47
12205100 - MEDICINA,51,40,91
12208200 - PSICOLOGIA - N,0,19,19
13301100 - ADMINISTRAÇÃO - D,27,20,47
13301200 - ADMINISTRAÇÃO - N,14,9,23
13304100 - CIÊNCIAS ECONÔMICAS - M,11,10,21
13304200 - CIÊNCIAS ECONÔMICAS - N,7,5,12
13305110 - CIÊNCIAS SOCIAIS (LIC) - D,2,1,3
13305150 - CIÊNCIAS SOCIAIS (BAC) - D,4,5,9
13305210 - CIÊNCIAS SOCIAIS (LIC) - N,3,7,10
13305250 - CIÊNCIAS SOCIAIS (BAC) - N,2,4,6
13306100 - COMUNICAÇÃO SOCIAL - D,7,10,17
13306200 - COMUNICAÇÃO SOCIAL - N,1,5,6
13309110 - HISTÓRIA (LIC) - D,4,12,16
13309150 - HISTÓRIA (BAC) - M,3,2,5
13309210 - HISTÓRIA (LIC) - N,9,14,23
13309250 - HISTÓRIA (BAC) - N,3,1,4
13310111 - LETRAS - LÍNGUA E LIT. PORTUGUESA - D,18,7,25
13310112 - LETRAS - LÍNGUA E LIT. FRANCESA - D,1,0,1
13310113 - LETRAS - LÍNGUA E LIT. INGLESA - D,1,4,5
13310211 - LETRAS - LÍNGUA E LIT. PORTUGUESA - N,9,9,18
13310213 - LETRAS - LÍNGUA E LIT. INGLESA - N,0,1,1
13311110 - MÚSICA (LIC) - D,4,1,5
13311150 - MÚSICA (BAC) - D,7,2,9
13312110 - PEDAGOGIA (LIC) - M,13,20,33
13312210 - PEDAGOGIA (LIC) - N,8,4,12
13314250 - FILOSOFIA (BAC) - N,0,5,5
13316110 - GEOGRAFIA (LIC) - M,8,11,19
13316210 - GEOGRAFIA (LIC) - N,7,10,17
13317100 - ARTE E MÍDIA - D,8,7,15
14102100 - CIÊNCIA DA COMPUTAÇÃO - D,15,22,37
14123100 - ENGENHARIA ELÉTRICA,0,28,28
14123110 - ENGENHARIA ELÉTRICA (ELETRÔNICA) - D,4,0,4
14123111 - ENGENHARIA ELÉTRICA (ELETROTÉCNICA) - D,18,0,18
14123112 - ENGENHARIA ELÉTRICA (TELECOMUNICAÇÕES) -,5,0,5
14123113 - ENGENHARIA ELÉTRICA(CONTROLE E AUTOMAÇÃO,11,0,11
15108100 - METEOROLOGIA - D,1,4,5
15121100 - ENGENHARIA AGRÍCOLA - D,10,4,14
15122100 - ENGENHARIA CIVIL - D,27,43,70
Curso \ Período,2014.1,2014.2,Total curso
15125100 - ENGENHARIA DE ALIMENTOS - D,2,2,4
15127100 - ENGENHARIA DE MINAS - D,9,7,16
21103112 - CIÊNCIAS - MATEMÁTICA (LIC) - M,3,0,3
21103113 - CIÊNCIAS - BIOLOGIA (LIC) - M,5,3,8
21103115 - CIÊNCIAS - QUÍMICA (LIC) - M,0,3,3
21103212 - CIÊNCIAS - MATEMÁTICA (LIC) - N,4,2,6
21103213 - CIÊNCIAS - BIOLOGIA (LIC) - N,5,3,8
21103215 - CIÊNCIAS - QUÍMICA (LIC) - N,1,6,7
21107110 - MATEMÁTICA (LIC) - D,0,9,9
21201110 - CIÊNCIAS BIOLÓGICAS (LIC) - M,0,2,2
21204100 - ENFERMAGEM - D,34,31,65
21205100 - MEDICINA,32,40,72
21309110 - HISTÓRIA (LIC) - M,9,6,15
21309210 - HISTÓRIA (LIC) - N,6,11,17
21310110 - LETRAS - LÍNGUA PORTUGUESA (LIC) - M,0,9,9
21310111 - LETRAS - LÍNGUA VERNÁCULA (LIC) - M,5,3,8
21310112 - LETRAS - LÍNG.VERNÁCULA/ING. (LIC) - M,0,2,2
21310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,0,1,1
21310211 - LETRAS - LÍNGUA VERNÁCULA (LIC) - N,18,3,21
21310212 - LETRAS - LÍNG.VERNÁCULA/ING. (LIC) - N,10,2,12
21312110 - PEDAGOGIA (LICENCIATURA) - M,22,9,31
21312210 - PEDAGOGIA (LICENCIATURA) - N,22,10,32
21316110 - GEOGRAFIA (LICENCIATURA) - M,14,7,21
21316210 - GEOGRAFIA (LICENCIATURA) - N,8,16,24
31301200 - ADMINISTRAÇÃO - N,19,10,29
31340100 - SERVIÇO SOCIAL - M,3,26,29
31350100 - DIREITO - M,2,55,57
31350200 - DIREITO - N,50,3,53
31350300 - DIREITO - V,1,54,55
31360200 - CIÊNCIAS CONTÁBEIS - N,11,23,34
41201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,4,6,10
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,10,10,20
41207100 - ODONTOLOGIA - D,26,26,52
41403100 - ENGENHARIA FLORESTAL - D,12,11,23
41410100 - MEDICINA VETERINÁRIA - D,34,41,75
51105110 - FÍSICA (LIC) - D,4,5,9
51107110 - MATEMÁTICA (LIC) - D,2,3,5
51107210 - MATEMÁTICA (LIC) - N,2,3,5
51109110 - QUÍMICA (LIC) - D,7,6,13
51109210 - QUÍMICA (LIC) - N,2,1,3
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,12,14,26
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,4,11,15
51203100 - FARMÁCIA - D,34,34,68
51204100 - ENFERMAGEM - D,26,35,61
51206100 - NUTRIÇÃO - D,0,16,16
51206200 - NUTRIÇÃO - N,19,44,63
71131100 - ENGENHARIA DE BIOSSISTEMAS - D,3,10,13
71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D,5,9,14
71133100 - ENGENHARIA DE PRODUÇÃO - D,5,5,10
71305210 - CIÊNCIAS SOCIAIS (LIC) - N,7,3,10
71315110 - INTERDISCIPLINAR EM EDUC. DO CAMPO(LIC)D,3,7,10
71318200 - TECNOLOGIA EM GESTÃO PÚBLICA - N,9,9,18
Curso \ Período,2014.1,2014.2,Total curso
71420100 - TECNOLOGIA EM AGROECOLOGIA - D,11,8,19
91125100 - ENGENHARIA DE ALIMENTOS - D,7,11,18
91130100 - ENGENHARIA AMBIENTAL - D,14,6,20
91402100 - AGRONOMIA - D,9,16,25
Total período,971,1165,2136
