Quantidade de graduados de 2011 por curso e período,,,
Curso \ Período,2011.1,2011.2,Total curso
11104100 - DESENHO INDUSTRIAL - D,1,0,1
11104120 - DESIGN - D,10,15,25
11105150 - FÍSICA (BAC) - D,2,6,8
11107110 - MATEMÁTICA (LIC) - D,1,2,3
11107150 - MATEMÁTICA (BAC) - D,0,3,3
11107210 - MATEMÁTICA (LIC) - N,2,5,7
11124100 - ENGENHARIA MECÂNICA - D,9,17,26
11126100 - ENGENHARIA DE MATERIAIS - D,10,15,25
11128100 - ENGENHARIA QUÍMICA - D,4,15,19
11133100 - ENGENHARIA DE PRODUÇÃO - D,10,23,33
12205100 - MEDICINA,36,37,73
13301100 - ADMINISTRAÇÃO - D,18,25,43
13301200 - ADMINISTRAÇÃO - N,6,9,15
13304100 - CIÊNCIAS ECONÔMICAS - M,15,3,18
13304200 - CIÊNCIAS ECONÔMICAS - N,11,0,11
13305110 - CIÊNCIAS SOCIAIS (LIC) - D,7,7,14
13305150 - CIÊNCIAS SOCIAIS (BAC) - D,4,2,6
13305210 - CIÊNCIAS SOCIAIS (LIC) - N,6,11,17
13305250 - CIÊNCIAS SOCIAIS (BAC) - N,2,5,7
13309110 - HISTÓRIA (LIC) - D,4,5,9
13309150 - HISTÓRIA (BAC) - M,3,2,5
13309210 - HISTÓRIA (LIC) - N,6,12,18
13309250 - HISTÓRIA (BAC) - N,2,4,6
13310111 - LETRAS - LÍNGUA E LIT. PORTUGUESA - D,7,5,12
13310112 - LETRAS - LÍNGUA E LIT. FRANCESA - D,1,0,1
13310113 - LETRAS - LÍNGUA E LIT. INGLESA - D,1,4,5
13310211 - LETRAS - LÍNGUA E LIT. PORTUGUESA - N,8,9,17
13312110 - PEDAGOGIA (LIC) - M,2,0,2
13312210 - PEDAGOGIA (LIC) - N,17,0,17
13317100 - ARTE E MÍDIA - D,12,7,19
14102100 - CIÊNCIA DA COMPUTAÇÃO - D,15,23,38
14123110 - ENGENHARIA ELÉTRICA (ELETRÔNICA) - D,4,7,11
14123111 - ENGENHARIA ELÉTRICA (ELETROTÉCNICA) - D,10,13,23
14123112 - ENGENHARIA ELÉTRICA (TELECOMUNICAÇÕES) -,6,8,14
14123113 - ENGENHARIA ELÉTRICA(CONTROLE E AUTOMAÇÃO,6,8,14
15108100 - METEOROLOGIA - D,4,4,8
15121100 - ENGENHARIA AGRÍCOLA - D,2,10,12
15122100 - ENGENHARIA CIVIL - D,25,19,44
15127100 - ENGENHARIA DE MINAS - D,7,7,14
21103112 - CIÊNCIAS - MATEMÁTICA (LIC) - M,0,4,4
21103113 - CIÊNCIAS - BIOLOGIA (LIC) - M,1,3,4
21103115 - CIÊNCIAS - QUÍMICA (LIC) - M,1,3,4
21103212 - CIÊNCIAS - MATEMÁTICA (LIC) - N,3,6,9
21103213 - CIÊNCIAS - BIOLOGIA (LIC) - N,8,1,9
21103215 - CIÊNCIAS - QUÍMICA (LIC) - N,0,2,2
21204100 - ENFERMAGEM - D,29,28,57
21309110 - HISTÓRIA (LIC) - M,2,0,2
21309210 - HISTÓRIA (LIC) - N,2,1,3
21310111 - LETRAS - LÍNGUA VERNÁCULA (LIC) - M,7,15,22
21310112 - LETRAS - LÍNG.VERNÁCULA/ING. (LIC) - M,3,12,15
Curso \ Período,2011.1,2011.2,Total curso
21310211 - LETRAS - LÍNGUA VERNÁCULA (LIC) - N,24,6,30
21310212 - LETRAS - LÍNG.VERNÁCULA/ING. (LIC) - N,12,7,19
21312110 - PEDAGOGIA (LICENCIATURA) - M,3,0,3
21312210 - PEDAGOGIA (LICENCIATURA) - N,2,1,3
21316110 - GEOGRAFIA (LICENCIATURA) - M,0,2,2
31350100 - DIREITO - M,5,35,40
31350200 - DIREITO - N,34,3,37
31350300 - DIREITO - V,6,34,40
31360200 - CIÊNCIAS CONTÁBEIS - N,22,44,66
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,12,5,17
41403100 - ENGENHARIA FLORESTAL - D,3,7,10
41410100 - MEDICINA VETERINÁRIA - D,32,28,60
51105110 - FÍSICA (LIC) - D,1,2,3
51105210 - FÍSICA (LIC) - N,0,1,1
51107110 - MATEMÁTICA (LIC) - D,2,1,3
51107210 - MATEMÁTICA (LIC) - N,0,2,2
51109110 - QUÍMICA (LIC) - D,6,3,9
51109210 - QUÍMICA (LIC) - N,2,3,5
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,5,11,16
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,0,3,3
91402100 - AGRONOMIA - D,17,6,23
Total período,540,626,1166
