Quantidade de graduados de 2017 por curso e período,,,
21309210 - HISTÓRIA (LIC) - N,17,10,27
21310110 - LETRAS - LÍNGUA PORTUGUESA (LIC) - M,8,9,17
21310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,16,2,18
21310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,13,7,20
21312110 - PEDAGOGIA (LICENCIATURA) - M,33,7,40
21312210 - PEDAGOGIA (LICENCIATURA) - N,27,10,37
21316110 - GEOGRAFIA (LICENCIATURA) - M,14,16,30
21316210 - GEOGRAFIA (LICENCIATURA) - N,12,6,18
31301200 - ADMINISTRAÇÃO - N,25,3,28
31340100 - SERVIÇO SOCIAL - M,10,22,32
31350100 - DIREITO - M,0,38,38
31350200 - DIREITO - N,54,0,54
31350300 - DIREITO - V,1,56,57
31360200 - CIÊNCIAS CONTÁBEIS - N,5,24,29
41201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,9,6,15
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,15,11,26
41207100 - ODONTOLOGIA - D,28,35,63
41403100 - ENGENHARIA FLORESTAL - D,4,11,15
41410100 - MEDICINA VETERINÁRIA - D,27,56,83
51105110 - FÍSICA (LIC) - D,5,6,11
51105210 - FÍSICA (LIC) - N,2,1,3
51107110 - MATEMÁTICA (LIC) - D,0,5,5
51107210 - MATEMÁTICA (LIC) - N,1,2,3
51109110 - QUÍMICA (LIC) - D,7,7,14
51109210 - QUÍMICA (LIC) - N,2,2,4
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,11,10,21
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,8,6,14
51203100 - FARMÁCIA - D,18,29,47
51204100 - ENFERMAGEM - D,26,24,50
51206100 - NUTRIÇÃO - D,12,24,36
51206200 - NUTRIÇÃO - N,1,1,2
71131100 - ENGENHARIA DE BIOSSISTEMAS - D,7,4,11
71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D,9,6,15
71133100 - ENGENHARIA DE PRODUÇÃO - D,7,9,16
71305210 - CIÊNCIAS SOCIAIS (LIC) - N,18,9,27
71315110 - INTERDISCIPLINAR EM EDUC. DO CAMPO(LIC)D,7,8,15
71318200 - TECNOLOGIA EM GESTÃO PÚBLICA - N,7,21,28
71420100 - TECNOLOGIA EM AGROECOLOGIA - D,18,12,30
91125100 - ENGENHARIA DE ALIMENTOS - D,15,25,40
91130100 - ENGENHARIA AMBIENTAL - D,22,13,35
91402100 - AGRONOMIA - D,11,29,40
Total período,1098,1199,2297
