Quantidade de graduados de 2016 por curso e período,,,
13316210 - GEOGRAFIA (LIC) - N,8,8,16
13317100 - ARTE E MÍDIA - D,14,6,20
14102100 - CIÊNCIA DA COMPUTAÇÃO - D,39,34,73
14123100 - ENGENHARIA ELÉTRICA,39,69,108
15101100 - ARQUITETURA E URBANISMO - D,15,12,27
15121100 - ENGENHARIA AGRÍCOLA - D,3,6,9
Curso \ Período,2016.1,2016.2,Total curso
15122100 - ENGENHARIA CIVIL - D,28,49,77
15125100 - ENGENHARIA DE ALIMENTOS - D,15,9,24
15127100 - ENGENHARIA DE MINAS - D,18,16,34
21105210 - FÍSICA (LIC) - N,2,2,4
21107110 - MATEMÁTICA (LIC) - D,4,8,12
21109210 - QUÍMICA (LIC) - N,4,9,13
21201110 - CIÊNCIAS BIOLÓGICAS (LIC) - M,13,7,20
21204100 - ENFERMAGEM - D,26,22,48
21205100 - MEDICINA,35,18,53
21309110 - HISTÓRIA (LIC) - M,14,12,26
21309210 - HISTÓRIA (LIC) - N,4,9,13
21310110 - LETRAS - LÍNGUA PORTUGUESA (LIC) - M,8,7,15
21310116 - LETRAS - LÍNGUA INGLESA (LIC) - D,3,6,9
21310210 - LETRAS - LÍNGUA PORTUGUESA (LIC) - N,5,6,11
21312110 - PEDAGOGIA (LICENCIATURA) - M,22,7,29
21312210 - PEDAGOGIA (LICENCIATURA) - N,14,8,22
21316110 - GEOGRAFIA (LICENCIATURA) - M,8,11,19
21316210 - GEOGRAFIA (LICENCIATURA) - N,4,9,13
31301200 - ADMINISTRAÇÃO - N,20,14,34
31340100 - SERVIÇO SOCIAL - M,0,14,14
31350100 - DIREITO - M,0,43,43
31350200 - DIREITO - N,35,1,36
31350300 - DIREITO - V,1,43,44
31360200 - CIÊNCIAS CONTÁBEIS - N,10,21,31
41201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,14,11,25
41201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,19,4,23
41207100 - ODONTOLOGIA - D,30,25,55
41403100 - ENGENHARIA FLORESTAL - D,7,14,21
41410100 - MEDICINA VETERINÁRIA - D,29,36,65
51105110 - FÍSICA (LIC) - D,3,4,7
51105210 - FÍSICA (LIC) - N,1,0,1
51107110 - MATEMÁTICA (LIC) - D,3,2,5
51107210 - MATEMÁTICA (LIC) - N,3,5,8
51109110 - QUÍMICA (LIC) - D,4,7,11
51109210 - QUÍMICA (LIC) - N,3,3,6
51201110 - CIÊNCIAS BIOLÓGICAS (LIC) - D,6,14,20
51201210 - CIÊNCIAS BIOLÓGICAS (LIC) - N,9,8,17
51203100 - FARMÁCIA - D,25,19,44
51204100 - ENFERMAGEM - D,35,26,61
51206100 - NUTRIÇÃO - D,22,26,48
51206200 - NUTRIÇÃO - N,5,1,6
71131100 - ENGENHARIA DE BIOSSISTEMAS - D,0,6,6
71132100 - ENG. DE BIOTECNOLOGIA E BIOPROCESSOS - D,8,5,13
71133100 - ENGENHARIA DE PRODUÇÃO - D,4,16,20
71305210 - CIÊNCIAS SOCIAIS (LIC) - N,4,10,14
71315110 - INTERDISCIPLINAR EM EDUC. DO CAMPO(LIC)D,7,9,16
71318200 - TECNOLOGIA EM GESTÃO PÚBLICA - N,6,10,16
71420100 - TECNOLOGIA EM AGROECOLOGIA - D,12,4,16
91125100 - ENGENHARIA DE ALIMENTOS - D,6,15,21
91130100 - ENGENHARIA AMBIENTAL - D,14,15,29
91402100 - AGRONOMIA - D,17,25,42
Total período,1024,1142,2166
